Screen Name,Statuses,Followers,Friends,Philanthropic Impact Score,Mentioned Key Words,Twitter Score,Impact Indicator,Profile,Description,Tags Mentioned,Users Mentioned,prediction
iamjamiefoxx,2309,4678963,173,78.68126041631393,False,88.42015095,False,https://pbs.twimg.com/profile_images/463089630934339584/S7g1a_i2_normal.jpeg,Actor / Singer / Musician,None,None,Hot 🔥🔥🔥
ricky_martin,6132,13807567,386,78.68048472013707,False,88.42119927,False,https://pbs.twimg.com/profile_images/745695046398246913/7XyG3ml1_normal.jpg,"|where words fail, music speaks| A quien quiera escuchar http://t.co/FTHYMrFfRU Instagram: http://t.co/OugOh8hjdc",None,None,Hot 🔥🔥🔥
Snowden,1052,2209268,2,78.68020269502405,False,88.42187349,False,https://pbs.twimg.com/profile_images/648888480974508032/66_cUYfj_normal.jpg,I used to work for the government. Now I work for the public. Director at @FreedomofPress.,None,FreedomofPress,Hot 🔥🔥🔥
Nonprofits,800,3306248,252,78.67953629497147,True,88.42203168,True,https://pbs.twimg.com/profile_images/3782472671/08e0b9f0be0cefc12e0a71c493f97041_normal.png,"Highlighting great uses of @Twitter in the foundation & non-profit communities. For press inquiries, please contact press@twitter.com.",None,Twitter,Hot 🔥🔥🔥
coursera,2248,320262,316,78.67886663175673,False,88.26947034,False,https://pbs.twimg.com/profile_images/579039906804023296/RWDlntRx_normal.jpeg,"We provide universal access to the world’s best education. For support, please visit http://t.co/RmtBX30PV0",None,None,Hot 🔥🔥🔥
JimCameron,101,630830,61,78.678846552815,False,88.42227746,False,https://pbs.twimg.com/profile_images/1228261055/OUT23275654_normal.jpg,,None,None,Hot 🔥🔥🔥
Pharrell,3864,8993567,1005,78.67842868748488,False,88.41713557,False,https://pbs.twimg.com/profile_images/737777305955635200/AslRRCHT_normal.jpg,@i_am_OTHER,None,i_am_OTHER,Hot 🔥🔥🔥
HHShkMohd,4010,6444740,63,78.67800449338965,False,88.41865093999999,False,https://pbs.twimg.com/profile_images/561879065271865344/Km0x5XFD_normal.jpeg,Official Tweets by His Highness Sheikh Mohammed bin Rashid Al Maktoum,None,None,Hot 🔥🔥🔥
algore,1860,2975227,29,78.67796950841158,False,88.41859941999999,False,https://pbs.twimg.com/profile_images/628967431327756288/_jnfhFgP_normal.jpg,,None,None,Hot 🔥🔥🔥
aplusk,9144,17539933,749,78.67783819471946,False,88.41872146,False,https://pbs.twimg.com/profile_images/1972890789/aplusk_logo_sm_normal.jpg,"I make stuff, actually I make up stuff, stories mostly, collaborations of thoughts, dreams, and actions. Thats me.",None,None,Hot 🔥🔥🔥
EdwardNorton,1276,2128697,47,78.67762346456429,False,88.41837427,False,https://pbs.twimg.com/profile_images/442074010/Harlan_normal.jpg,an experiment in progress.,None,None,Hot 🔥🔥🔥
wefollow,562,704073,5,78.67677233537087,False,88.41568563000001,False,https://pbs.twimg.com/profile_images/3105643640/cabb07c8d4e214108c12668936465388_normal.png,A directory of prominent people organized by interests. Visit us at http://t.co/mjfvu03Kqi *an @aboutdotme company,None,aboutdotme,Hot 🔥🔥🔥
YALINetwork,10715,45428,722,78.67635016400459,False,82.55266417,False,https://pbs.twimg.com/profile_images/748609140545593344/wfDY8QaS_normal.jpg,Connecting the next generation of leaders with resources. Part of the @WhiteHouse Young African Leaders Initiative (#YALI),YALI,WhiteHouse,Hot 🔥🔥🔥
giseleofficial,3670,4239724,94,78.67634025651998,False,88.41380756,False,https://pbs.twimg.com/profile_images/695278491345031168/Zzi3vTQX_normal.jpg,Welcome to Gisele Bündchen's official profile! Also visit http://t.co/Sibhumlu7E http://t.co/fbpehAUet5,None,None,Hot 🔥🔥🔥
FLOTUS,3763,4694148,25,78.67630993133386,False,88.41561042000001,False,https://pbs.twimg.com/profile_images/745303772268793857/6cYR4Fix_normal.jpg,This account is run by the Office of First Lady Michelle Obama. Tweets from the First Lady are signed –mo. Tweets may be archived. More at https://t.co/eVVzoBb3Zr,None,None,Hot 🔥🔥🔥
DrMayaAngelou,427,565984,9,78.67611688174694,False,88.41586037,False,https://pbs.twimg.com/profile_images/916122627/20080601_oaf_mangelou_1_190x130_normal.jpg,"The official Twitter account for Dr. Maya Angelou. Poet, educator, historian, best-selling author, actress, civil-rights activist, producer and director.",None,None,Hot 🔥🔥🔥
HillaryClinton,6410,7327469,674,78.67550058708149,False,88.4102593,False,https://pbs.twimg.com/profile_images/750300510264107008/G8-PA5KA_normal.jpg,"Wife, mom, grandma, women+kids advocate, FLOTUS, Senator, SecState, hair icon, pantsuit aficionado, 2016 presidential candidate. Tweets from Hillary signed –H",None,None,Hot 🔥🔥🔥
linkinpark,4819,4961265,51,78.67463351066503,False,88.41229475,False,https://pbs.twimg.com/profile_images/743231582631145473/KteJzlYz_normal.jpg,,None,None,Hot 🔥🔥🔥
neiltyson,5000,5319945,48,78.67439186759908,False,88.41280976,False,https://pbs.twimg.com/profile_images/74188698/NeilTysonOriginsA-Crop_normal.jpg,Astrophysicist,None,None,Hot 🔥🔥🔥
TobeyMaguire,24,117397,20,78.67397026596839,False,88.41722284,False,https://pbs.twimg.com/profile_images/1571621727/white_03-shot3_009_p_normal.jpg,"Actor, Producer, Dad",None,None,Hot 🔥🔥🔥
YaoMing,153,193063,23,78.67348068726115,False,88.41002308,False,https://pbs.twimg.com/profile_images/1350974567/xxx_normal.jpg,"I am the real Yao Ming
#ivoryfree",ivoryfree,None,Hot 🔥🔥🔥
StephenRCovey,400,596175,52,78.67319518887139,False,88.41330259,False,https://pbs.twimg.com/profile_images/107350755/src2_normal.jpg,Author of international bestseller: The 7 Habits of Highly Effective People.,None,None,Hot 🔥🔥🔥
BBCBreaking,29059,23756647,4,78.67155653303891,False,88.40805301,False,https://pbs.twimg.com/profile_images/460740982498013184/wIPwMwru_normal.png,"Breaking news alerts and updates from the BBC. For news, features, analysis follow @BBCWorld (international) or @BBCNews (UK). Latest sport news @BBCSport.",None,"BBCWorld, BBCNews, BBCSport",Hot 🔥🔥🔥
cnnbrk,49801,40301360,121,78.67127046953746,False,88.40766016,False,https://pbs.twimg.com/profile_images/550063386914852865/4JHr5H_Y_normal.jpeg,"Breaking news from reporters and editors on the CNN Digital news team. Now 40M strong. Check @cnn for all things CNN, breaking and more.",None,cnn,Hot 🔥🔥🔥
juanes,8235,11286610,1825,78.67010679483846,False,88.40825466000001,False,https://pbs.twimg.com/profile_images/704789234717077504/KLMMw25G_normal.jpg,"Juanes - Juntos (Together) (From McFarland, US) en iTunes: https://t.co/1qgNo38X8B #LocoDeAmorTour",LocoDeAmorTour,None,Hot 🔥🔥🔥
tomfriedman,584,691036,80,78.66962098906797,False,88.40842583,False,https://pbs.twimg.com/profile_images/2388517517/3q5awcdv2zy1ahk8k98l_normal.png,NY Times columnist and Pulitzer Prize winning author of Lexus and the Olive Tree and From Beirut to Jerusalem.,None,None,Hot 🔥🔥🔥
steve_berra,178,131864,3,78.66896202559448,False,88.40446363000001,False,https://pbs.twimg.com/profile_images/3077348425/ce1f2223755b974a9c98c42e61b44949_normal.jpeg,Thank you so much for all the love you give the @berrics - I don't use social media anymore... enjoy this picture of felipe gustavo.,None,berrics,Hot 🔥🔥🔥
TwitterReverb,117,90408,4,78.66886582220393,False,88.4044291,False,https://pbs.twimg.com/profile_images/472483937780920321/eYTCp354_normal.png,New tool to visualize how the conversation unfolds on Twitter. See great examples here: https://t.co/edN4RRugCy,None,None,Hot 🔥🔥🔥
OpenGov,862,821664,85,78.66792814033818,False,88.40534702000001,False,https://pbs.twimg.com/profile_images/282596621/600px-US-OfficeOfScienceAndTechnologyPolicy-Seal_normal.gif,Official Twitter account of the White House Open Government Initiative,None,None,Hot 🔥🔥🔥
HealthierGen,4469,58727,733,78.66763806251767,False,86.44339470000001,False,https://pbs.twimg.com/profile_images/710171158952316928/1_EqO-Y9_normal.jpg,"The Alliance for Healthier Generation is working to eliminate childhood obesity and inspire all young people in the U.S. to develop lifelong, healthy habits.",None,None,Hot 🔥🔥🔥
TEDTalks,16433,7719982,472,78.66733254779452,False,88.38972430000001,False,https://pbs.twimg.com/profile_images/615531317489303552/pWXT4Dol_normal.png,The official feed for http://t.co/XyGsGk6F0m. Ideas worth spreading.,None,None,Hot 🔥🔥🔥
pbsnewshour,1,8023,3,78.6657142645517,False,88.4079631,False,https://pbs.twimg.com/profile_images/556898445/pbsnewshour-twitter-96_normal.jpg,*Looking for PBS NewsHour? Follow us @newshour. (More characters for your retweets),None,newshour,Hot 🔥🔥🔥
Watanabe,42,34716,7,78.66484543375762,False,88.39771252,False,https://pbs.twimg.com/profile_images/1346563449/Ken_facebook_profile_normal.jpg,"Currently starring in the The King and I at Lincoln Center Theater.
For frequent news, follow @KenWatanabeNews",None,KenWatanabeNews,Hot 🔥🔥🔥
mrdannyglover,1544,1472796,539,78.66394084102686,False,88.39238378,False,https://pbs.twimg.com/profile_images/445655698362228737/W_kNXYZ0_normal.jpeg,"Actor, Director, Producer, Political Activist",None,None,Hot 🔥🔥🔥
iansomerhalder,9193,6338046,662,78.66331588471337,True,88.3978441,True,https://pbs.twimg.com/profile_images/735559285157945344/Loojbu0__normal.jpg,Lucky husband.Proud founder of the Ian Somerhalder Foundation.Damon Salvatore on The Vampire Diaries.Happily contemplating the human existential dilemma...,None,None,Hot 🔥🔥🔥
Medium,15401,1783954,148,78.66284010201377,False,88.28184279,False,https://pbs.twimg.com/profile_images/751526141354053632/ZMA_IaK-_normal.jpg,Move thinking forward.,None,None,Hot 🔥🔥🔥
PaulKagame,2623,1445544,116,78.66262511560467,False,88.39294087,False,https://pbs.twimg.com/profile_images/701554235821920257/gWUCrmxl_normal.jpg,"President of the Republic of Rwanda, write to: paulkagame@gov.rw",None,None,Hot 🔥🔥🔥
Number10gov,11050,4571140,756,78.66121867782373,False,88.37895,False,https://pbs.twimg.com/profile_images/664788086971310080/LdKD4jhz_normal.jpg,"The official channel for Prime Minister David Cameron's office, based at 10 Downing Street. 

Read our social media policy: https://t.co/d3gtbSx5d2",None,None,Hot 🔥🔥🔥
AlecJRoss,12159,367779,511,78.66028107698399,False,87.80712419000001,False,https://pbs.twimg.com/profile_images/684824809335701504/CUe0wi86_normal.jpg,Order My Book! :) https://t.co/Vf74sj727h,None,None,Hot 🔥🔥🔥
whitneymuseum,10310,704743,1579,78.65984305386256,False,88.08021697000001,False,https://pbs.twimg.com/profile_images/553311745326870528/lh6476RD_normal.jpeg,The Whitney houses one of the world's foremost collections of modern and contemporary American art. Tweets by Sarah Meller in the Museum's marketing department.,None,None,Hot 🔥🔥🔥
Lagarde,760,356901,10,78.65951474197114,False,88.389622,False,https://pbs.twimg.com/profile_images/673999987500519424/KS-zK9oK_normal.jpg,Managing Director of the International Monetary Fund (IMF).  Also follow @IMFNews.,None,IMFNews,Hot 🔥🔥🔥
andersoncooper,18060,8282627,237,78.65888100850881,False,88.38862199,False,https://pbs.twimg.com/profile_images/702336263450443776/OgawRuih_normal.jpg,tweets by Anderson Cooper. Anchor of @AC360 on CNN and correspondent on @60Minutes. Pre-order new book The Rainbow Comes And Goes https://t.co/lu3UrvSpdo,None,"AC360, 60Minutes",Hot 🔥🔥🔥
NatGeo,32439,12457589,19,78.65814697021037,False,88.38286962000001,False,https://pbs.twimg.com/profile_images/743924912855879680/yWJHj3fW_normal.jpg,"Since 1888, we've traveled the Earth, sharing its amazing stories with new generations. Official Twitter account of National Geographic.",None,None,Hot 🔥🔥🔥
WhiteHouse,25615,10814041,225,78.65707091600198,False,88.38555959000001,False,https://pbs.twimg.com/profile_images/747463206759698432/c8cVVWhj_normal.jpg,"Follow for the latest from President Obama and his Administration. For tweets from the President, follow @POTUS. Tweets may be archived: https://t.co/eVVzoBb3Zr",None,POTUS,Hot 🔥🔥🔥
adriangrenier,4524,364077,835,78.6529950338709,False,88.11308302,False,https://pbs.twimg.com/profile_images/746022760581898240/Ftwjig41_normal.jpg,"Actor, musician, film maker, entrepreneur... Snapchat @adriangrenier",None,adriangrenier,Hot 🔥🔥🔥
hitRECordJoe,11156,4046291,151,78.65228226516665,False,88.37750783,False,https://pbs.twimg.com/profile_images/486193442687438848/9e0qmdxf_normal.png,"I direct hitRECord, a new kind of online community that works together as a production company — writers, filmmakers, musicians, artists... wanna work with me?",None,None,Hot 🔥🔥🔥
noaheverett,6528,4052125,1134,78.65177853795082,False,88.38472314,False,https://pbs.twimg.com/profile_images/562351624790634496/zeVkVvWB_normal.jpeg,The nice guy that finished first - founder of @Pinglyapp & previously @Twitpic,None,"Pinglyapp, Twitpic",Hot 🔥🔥🔥
ParisVictims,131,45754,1,78.65154163979653,False,88.37646767,False,https://pbs.twimg.com/profile_images/666290757091745792/S7CVhaTi_normal.png,"One tweet for every victim of the terror attacks in Paris on Nov. 13, 2015. This is a @Mashable project.
https://t.co/XCv9Qbk0fi",None,Mashable,Hot 🔥🔥🔥
JohnKerry,2025,1532758,540,78.65149685171954,False,88.38600051,False,https://pbs.twimg.com/profile_images/482149339842617346/l6b7LXjb_normal.jpeg,"Husband, father, grandfather, brother, former Senator, 68th U.S. Secretary of @StateDept",None,StateDept,Hot 🔥🔥🔥
NOIweala,1424,446766,7,78.65131033334366,False,88.37134537,False,https://pbs.twimg.com/profile_images/710781858238181377/owIdZtRs_normal.jpg,Dr. Ngozi Okonjo-Iweala is Senior Advisor @LazardLtd; Board Chair @Gavi; Board Member @ARCapacity & former Nigerian Minister of Finance,None,"LazardLtd, Gavi, ARCapacity",Hot 🔥🔥🔥
TheEllenShow,12536,60752159,36408,78.65080707332137,False,88.39243782,False,https://pbs.twimg.com/profile_images/710859574123692034/eozecYNg_normal.jpg,"Comedian, talk show host and ice road trucker. My tweets are real, and they’re spectacular. https://t.co/rJNCGU9GhH",None,None,Hot 🔥🔥🔥
madeleine,515,117572,46,78.65049483525813,False,88.33445454000001,False,https://pbs.twimg.com/profile_images/482147628650856448/oTqqAjkX_normal.jpeg,"Grateful American, Czech immigrant, mother & grandmother, fmr SecState, passionate democrat, author, prof, bizwoman, pin collector, & occasional drummer",None,None,Hot 🔥🔥🔥
SenWarren,1134,756897,253,78.65031406739514,False,88.38373657000001,False,https://pbs.twimg.com/profile_images/722044174799777792/bXaodRhx_normal.jpg,Official twitter account of Senator Elizabeth Warren of Massachusetts.,None,None,Hot 🔥🔥🔥
regmengi,1820,625166,20,78.65017878987693,False,88.37483219,False,https://pbs.twimg.com/profile_images/578467707756154880/bx3wzDDY_normal.jpeg,Executive Chairman-IPP LIMITED. Entrepreneur and philanthropist.,None,None,Hot 🔥🔥🔥
melindagates,1997,912937,202,78.64879482754226,True,88.37749496,True,https://pbs.twimg.com/profile_images/576426383989080065/HoFESJ2k_normal.jpeg,"Co-chair of the Bill & Melinda Gates Foundation, businesswoman, and mother. Dedicated to helping all people lead healthy, productive lives.",None,None,Hot 🔥🔥🔥
ClimateReality,39974,287891,3434,78.64740872613379,False,85.15787512,False,https://pbs.twimg.com/profile_images/676440081624932352/_kDZwq27_normal.png,"Founded by @algore, we’re bringing the world together to stop climate change and create a healthy and prosperous future powered by clean energy.",None,algore,Hot 🔥🔥🔥
CNN,90829,26276355,1121,78.64482334527932,False,88.36435781,False,https://pbs.twimg.com/profile_images/508960761826131968/LnvhR8ED_normal.png,It’s our job to #GoThere and tell the most difficult stories. Come with us!,GoThere,None,Hot 🔥🔥🔥
Anggun_Cipta,10686,2906160,244,78.64361983208131,False,88.35861928,False,https://pbs.twimg.com/profile_images/748425251013464064/NnyDoNUI_normal.jpg,Music Lover,None,None,Hot 🔥🔥🔥
RobertJShiller,161,78092,27,78.64316258865624,False,88.37271962000001,False,https://pbs.twimg.com/profile_images/378800000673579465/2b50ca97d43b1c4a53597accaa2dae5f_normal.jpeg,Economist at Yale University. Irrationally Exuberant.,None,None,Hot 🔥🔥🔥
